word,j_count,e_count,p_count,total_count,j_rate_per_10k,e_rate_per_10k,p_rate_per_10k,j_share,e_share,p_share,j_expected,e_expected,p_expected,j_log2_enrichment,e_log2_enrichment,p_log2_enrichment,j_woe_bits,e_woe_bits,p_woe_bits,j_signed_info_bits,e_signed_info_bits,p_signed_info_bits,j_vs_e_woe_bits,j_vs_e_signed_info_bits,j_vs_p_woe_bits,j_vs_p_signed_info_bits,e_vs_p_woe_bits,e_vs_p_signed_info_bits,characteristic_source,characteristic_info_bits,global_surprise_bits,g2,p_value,q_value,significant_fdr_0_05,suspected_extraction_fragment,headline_reliable
yx,0,0,6,6,0,0,0.9044044497,0,0,1,1.274315951,1.261470445,3.464213604,-1.671651115,-1.657034501,0.5859837335,-1.8097568,-1.791223989,3.250479516,-2.066635945,-2.043138387,4.754607666,-0.01461631348,0,-2.257784017,-2.711469278,-2.243167703,-2.687971721,P,4.754607666,4.754607666,6.591285796,0.03704422173,0.1414386272,False,False,False
dyed,0,0,6,6,0,0,0.9044044497,0,0,1,1.274315951,1.261470445,3.464213604,-1.671651115,-1.657034501,0.5859837335,-1.8097568,-1.791223989,3.250479516,-2.066635945,-2.043138387,4.754607666,-0.01461631348,0,-2.257784017,-2.711469278,-2.243167703,-2.687971721,P,4.754607666,4.754607666,6.591285796,0.03704422173,0.1414386272,False,False,False
fats,0,0,6,6,0,0,0.9044044497,0,0,1,1.274315951,1.261470445,3.464213604,-1.671651115,-1.657034501,0.5859837335,-1.8097568,-1.791223989,3.250479516,-2.066635945,-2.043138387,4.754607666,-0.01461631348,0,-2.257784017,-2.711469278,-2.243167703,-2.687971721,P,4.754607666,4.754607666,6.591285796,0.03704422173,0.1414386272,False,False,False
made,37,39,148,224,15.16144894,16.14372051,22.30864309,0.1651785714,0.1741071429,0.6607142857,47.57446216,47.09489661,129.3306412,-0.3529254522,-0.26334678,0.1897701085,-0.4319446824,-0.3227967746,0.5078030439,-2.285550388,-1.329908834,4.706634057,-0.08972030176,-0.05399348397,-0.543747324,-3.430718707,-0.4540270223,-2.475077153,P,4.706634057,4.760627541,6.599631116,0.03688997084,0.1414386272,False,False,False
eaten,1,6,26,33,0.4097688903,2.483649309,3.919085949,0.0303030303,0.1818181818,0.7878787879,7.008737729,6.938087447,19.05317482,-2.288322475,-0.1582286436,0.4118306087,-2.547077838,-0.1716798351,1.371296714,-6.792291915,-0.1199909364,4.69891601,-2.130392766,-2.894961662,-2.700678163,-7.473886736,-0.5702853976,-0.8015857568,P,4.69891601,7.593877672,10.5273498,0.005176247542,0.03056486122,True,False,True
sacrifice,4,13,46,63,1.639075561,5.381240169,6.933767447,0.06349206349,0.2063492063,0.7301587302,13.38031748,13.24543967,36.37424285,-1.606062773,-0.006483658214,0.3203661666,-1.834818553,0.005968558438,0.9602806552,-7.77018278,-0.004173105906,4.57707291,-1.600118873,-3.684937485,-1.927211813,-8.257837289,-0.3270929398,-0.4918276141,P,4.57707291,8.262010394,11.45357842,0.00325751967,0.0207612587,True,False,True
number,6,3,30,39,2.458613342,1.241824654,4.522022248,0.1538461538,0.07692307692,0.7692307692,8.28305368,8.199557892,22.51738843,-0.4041708042,-1.282638986,0.3833219456,-0.4750423229,-1.473551796,1.233104275,-0.6220289887,-3.749899626,4.561158166,0.878644057,0.7135791698,-0.7878092282,-1.524837709,-1.666453285,-4.652708347,P,4.561158166,5.274737335,7.312338625,0.02583127499,0.1106834114,False,False,False
count,3,0,16,19,1.229306671,0,2.411745199,0.1578947368,0,0.8421052632,4.035333844,3.994656409,10.97000975,-0.314957602,-3.10769591,0.4792767257,-0.346338353,-3.376393194,1.787207366,-0.2610123752,-6.469938226,4.450806352,2.792915967,2.978130611,-0.7944236347,-0.9589987373,-3.587339602,-7.167924588,P,4.450806352,7.428936963,10.29869342,0.005803194654,0.03360073136,True,False,True
priests,2,4,23,29,0.8195377807,1.655766206,3.466883724,0.06896551724,0.1379310345,0.7931034483,6.159193762,6.09710715,16.74369909,-1.373569762,-0.5109562411,0.416286125,-1.568965292,-0.5933478355,1.404380438,-3.270854414,-0.727456879,4.351422848,-0.8627338747,-0.5049526755,-1.790256584,-4.128918644,-0.9275227094,-1.58552111,P,4.351422848,4.856375523,6.732366003,0.03452115337,0.1414386272,False,False,False
humans,0,1,10,11,0,0.4139415515,1.507340749,0,0.09090909091,0.9090909091,2.33624591,2.312695816,6.351058275,-2.408616709,-0.809037594,0.5408958439,-2.632958752,-0.8981430721,2.357452007,-3.788832566,-0.8206198842,4.33240853,-1.599638533,-1.007326818,-2.949748716,-4.519115464,-1.350110183,-1.550902782,P,4.33240853,5.339735348,7.402445003,0.02469332039,0.1061245398,False,False,False
forgiven,1,0,10,11,0.4097688903,0,1.507340749,0.09090909091,0,0.9090909091,2.33624591,2.312695816,6.351058275,-0.8236542085,-2.394000095,0.5408958439,-0.9166766578,-2.614425725,2.357452007,-0.8451658662,-3.74575371,4.33240853,1.570405304,0.9927102037,-1.364727098,-1.579365024,-2.935132403,-4.479952868,P,4.33240853,5.325118734,7.382182073,0.02494477154,0.1069914329,False,False,False
cave,1,0,10,11,0.4097688903,0,1.507340749,0.09090909091,0,0.9090909091,2.33624591,2.312695816,6.351058275,-0.8236542085,-2.394000095,0.5408958439,-0.9166766578,-2.614425725,2.357452007,-0.8451658662,-3.74575371,4.33240853,1.570405304,0.9927102037,-1.364727098,-1.579365024,-2.935132403,-4.479952868,P,4.33240853,5.325118734,7.382182073,0.02494477154,0.1069914329,False,False,False
domestic,2,0,13,15,0.8195377807,0,1.959542974,0.1333333333,0,0.8666666667,3.185789877,3.153676112,8.660534011,-0.4872265439,-2.794538024,0.5029279937,-0.5422698534,-3.045123681,1.983092033,-0.4505475771,-5.107845968,4.289065898,2.307430018,1.985420407,-0.9903377139,-1.166640337,-3.297767732,-5.823938728,P,4.289065898,6.274486305,8.698284983,0.01291788503,0.06106894657,False,False,False
south,2,0,13,15,0.8195377807,0,1.959542974,0.1333333333,0,0.8666666667,3.185789877,3.153676112,8.660534011,-0.4872265439,-2.794538024,0.5029279937,-0.5422698534,-3.045123681,1.983092033,-0.4505475771,-5.107845968,4.289065898,2.307430018,1.985420407,-0.9903377139,-1.166640337,-3.297767732,-5.823938728,P,4.289065898,6.274486305,8.698284983,0.01291788503,0.06106894657,False,False,False
not,108,176,465,749,44.25504016,72.85371306,70.09134485,0.1441922563,0.2349799733,0.6208277704,159.0771078,157.4735605,432.4493316,-0.5549175486,0.1616722067,0.1033637069,-0.6768316915,0.2105961598,0.2619475609,-16.45144188,1.936975523,4.226392519,-0.7207395871,-12.36185516,-0.6620488215,-14.65127215,0.05869076567,0.1368057997,P,4.226392519,16.58824768,22.99619422,1.014938843e-05,0.0001339345675,True,False,True
unleavened,3,5,27,35,1.229306671,2.069707757,4.069820024,0.08571428571,0.1428571429,0.7714285714,7.433509712,7.358577595,20.20791269,-1.147230156,-0.4805368452,0.3839697656,-1.324567175,-0.5621729994,1.24415577,-2.957758724,-0.7564251606,4.193025676,-0.6668142718,-0.3792926782,-1.531628514,-3.815893193,-0.8648142425,-1.61455963,P,4.193025676,4.572318354,6.338579151,0.04203344889,0.1414386272,False,False,False
female,4,0,18,22,1.639075561,0,2.713213349,0.1818181818,0,0.8181818182,4.672491819,4.625391631,12.70211655,-0.1494243697,-3.304732757,0.4472991249,-0.1488002841,-3.582891776,1.589710326,-0.09202017335,-7.49150742,4.18509452,3.155545171,3.970840815,-0.5968971806,-0.6644279154,-3.752442352,-8.063915162,P,4.18509452,8.155935335,11.30652716,0.003506055782,0.02224638934,True,False,True
fathers,9,13,54,76,3.687920013,5.381240169,8.139640047,0.1184210526,0.1710526316,0.7105263158,16.14133538,15.97862564,43.88003899,-0.7929574113,-0.2713808081,0.2844945304,-0.9386458354,-0.3247114494,0.8267615903,-3.309399797,-0.5329427953,4.156042788,-0.5218207023,-0.5571862072,-1.078113256,-4.180286199,-0.5562925541,-1.403829198,P,4.156042788,4.713228995,6.533922778,0.03812208946,0.1414386272,False,False,False
extent,0,0,5,5,0,0,0.7536703747,0,0,1,1.061929959,1.051225371,2.88684467,-1.465200238,-1.450583623,0.5514265114,-1.568732759,-1.550199991,3.009449669,-1.722196621,-1.702615323,3.962173055,-0.01461631348,0,-2.016754169,-2.259557732,-2.002137856,-2.239976434,P,3.962173055,3.962173055,5.492738163,0.06416039996,0.1795823296,False,False,False
robe's,0,0,5,5,0,0,0.7536703747,0,0,1,1.061929959,1.051225371,2.88684467,-1.465200238,-1.450583623,0.5514265114,-1.568732759,-1.550199991,3.009449669,-1.722196621,-1.702615323,3.962173055,-0.01461631348,0,-2.016754169,-2.259557732,-2.002137856,-2.239976434,P,3.962173055,3.962173055,5.492738163,0.06416039996,0.1795823296,False,False,False
dung,0,0,5,5,0,0,0.7536703747,0,0,1,1.061929959,1.051225371,2.88684467,-1.465200238,-1.450583623,0.5514265114,-1.568732759,-1.550199991,3.009449669,-1.722196621,-1.702615323,3.962173055,-0.01461631348,0,-2.016754169,-2.259557732,-2.002137856,-2.239976434,P,3.962173055,3.962173055,5.492738163,0.06416039996,0.1795823296,False,False,False
zuar,0,0,5,5,0,0,0.7536703747,0,0,1,1.061929959,1.051225371,2.88684467,-1.465200238,-1.450583623,0.5514265114,-1.568732759,-1.550199991,3.009449669,-1.722196621,-1.702615323,3.962173055,-0.01461631348,0,-2.016754169,-2.259557732,-2.002137856,-2.239976434,P,3.962173055,3.962173055,5.492738163,0.06416039996,0.1795823296,False,False,False
trumpets,0,0,5,5,0,0,0.7536703747,0,0,1,1.061929959,1.051225371,2.88684467,-1.465200238,-1.450583623,0.5514265114,-1.568732759,-1.550199991,3.009449669,-1.722196621,-1.702615323,3.962173055,-0.01461631348,0,-2.016754169,-2.259557732,-2.002137856,-2.239976434,P,3.962173055,3.962173055,5.492738163,0.06416039996,0.1795823296,False,False,False
tops,0,0,5,5,0,0,0.7536703747,0,0,1,1.061929959,1.051225371,2.88684467,-1.465200238,-1.450583623,0.5514265114,-1.568732759,-1.550199991,3.009449669,-1.722196621,-1.702615323,3.962173055,-0.01461631348,0,-2.016754169,-2.259557732,-2.002137856,-2.239976434,P,3.962173055,3.962173055,5.492738163,0.06416039996,0.1795823296,False,False,False
harshness,0,0,5,5,0,0,0.7536703747,0,0,1,1.061929959,1.051225371,2.88684467,-1.465200238,-1.450583623,0.5514265114,-1.568732759,-1.550199991,3.009449669,-1.722196621,-1.702615323,3.962173055,-0.01461631348,0,-2.016754169,-2.259557732,-2.002137856,-2.239976434,P,3.962173055,3.962173055,5.492738163,0.06416039996,0.1795823296,False,False,False
flower,0,0,5,5,0,0,0.7536703747,0,0,1,1.061929959,1.051225371,2.88684467,-1.465200238,-1.450583623,0.5514265114,-1.568732759,-1.550199991,3.009449669,-1.722196621,-1.702615323,3.962173055,-0.01461631348,0,-2.016754169,-2.259557732,-2.002137856,-2.239976434,P,3.962173055,3.962173055,5.492738163,0.06416039996,0.1795823296,False,False,False
amount,0,0,5,5,0,0,0.7536703747,0,0,1,1.061929959,1.051225371,2.88684467,-1.465200238,-1.450583623,0.5514265114,-1.568732759,-1.550199991,3.009449669,-1.722196621,-1.702615323,3.962173055,-0.01461631348,0,-2.016754169,-2.259557732,-2.002137856,-2.239976434,P,3.962173055,3.962173055,5.492738163,0.06416039996,0.1795823296,False,False,False
zelophehad's,0,0,5,5,0,0,0.7536703747,0,0,1,1.061929959,1.051225371,2.88684467,-1.465200238,-1.450583623,0.5514265114,-1.568732759,-1.550199991,3.009449669,-1.722196621,-1.702615323,3.962173055,-0.01461631348,0,-2.016754169,-2.259557732,-2.002137856,-2.239976434,P,3.962173055,3.962173055,5.492738163,0.06416039996,0.1795823296,False,False,False
devoted,0,0,5,5,0,0,0.7536703747,0,0,1,1.061929959,1.051225371,2.88684467,-1.465200238,-1.450583623,0.5514265114,-1.568732759,-1.550199991,3.009449669,-1.722196621,-1.702615323,3.962173055,-0.01461631348,0,-2.016754169,-2.259557732,-2.002137856,-2.239976434,P,3.962173055,3.962173055,5.492738163,0.06416039996,0.1795823296,False,False,False
units,0,0,5,5,0,0,0.7536703747,0,0,1,1.061929959,1.051225371,2.88684467,-1.465200238,-1.450583623,0.5514265114,-1.568732759,-1.550199991,3.009449669,-1.722196621,-1.702615323,3.962173055,-0.01461631348,0,-2.016754169,-2.259557732,-2.002137856,-2.239976434,P,3.962173055,3.962173055,5.492738163,0.06416039996,0.1795823296,False,False,False
lice,0,0,5,5,0,0,0.7536703747,0,0,1,1.061929959,1.051225371,2.88684467,-1.465200238,-1.450583623,0.5514265114,-1.568732759,-1.550199991,3.009449669,-1.722196621,-1.702615323,3.962173055,-0.01461631348,0,-2.016754169,-2.259557732,-2.002137856,-2.239976434,P,3.962173055,3.962173055,5.492738163,0.06416039996,0.1795823296,False,False,False
elizur,0,0,5,5,0,0,0.7536703747,0,0,1,1.061929959,1.051225371,2.88684467,-1.465200238,-1.450583623,0.5514265114,-1.568732759,-1.550199991,3.009449669,-1.722196621,-1.702615323,3.962173055,-0.01461631348,0,-2.016754169,-2.259557732,-2.002137856,-2.239976434,P,3.962173055,3.962173055,5.492738163,0.06416039996,0.1795823296,False,False,False
leper,0,0,5,5,0,0,0.7536703747,0,0,1,1.061929959,1.051225371,2.88684467,-1.465200238,-1.450583623,0.5514265114,-1.568732759,-1.550199991,3.009449669,-1.722196621,-1.702615323,3.962173055,-0.01461631348,0,-2.016754169,-2.259557732,-2.002137856,-2.239976434,P,3.962173055,3.962173055,5.492738163,0.06416039996,0.1795823296,False,False,False
dress,0,0,5,5,0,0,0.7536703747,0,0,1,1.061929959,1.051225371,2.88684467,-1.465200238,-1.450583623,0.5514265114,-1.568732759,-1.550199991,3.009449669,-1.722196621,-1.702615323,3.962173055,-0.01461631348,0,-2.016754169,-2.259557732,-2.002137856,-2.239976434,P,3.962173055,3.962173055,5.492738163,0.06416039996,0.1795823296,False,False,False
talents,0,0,5,5,0,0,0.7536703747,0,0,1,1.061929959,1.051225371,2.88684467,-1.465200238,-1.450583623,0.5514265114,-1.568732759,-1.550199991,3.009449669,-1.722196621,-1.702615323,3.962173055,-0.01461631348,0,-2.016754169,-2.259557732,-2.002137856,-2.239976434,P,3.962173055,3.962173055,5.492738163,0.06416039996,0.1795823296,False,False,False
hin,0,0,5,5,0,0,0.7536703747,0,0,1,1.061929959,1.051225371,2.88684467,-1.465200238,-1.450583623,0.5514265114,-1.568732759,-1.550199991,3.009449669,-1.722196621,-1.702615323,3.962173055,-0.01461631348,0,-2.016754169,-2.259557732,-2.002137856,-2.239976434,P,3.962173055,3.962173055,5.492738163,0.06416039996,0.1795823296,False,False,False
blasting,0,0,5,5,0,0,0.7536703747,0,0,1,1.061929959,1.051225371,2.88684467,-1.465200238,-1.450583623,0.5514265114,-1.568732759,-1.550199991,3.009449669,-1.722196621,-1.702615323,3.962173055,-0.01461631348,0,-2.016754169,-2.259557732,-2.002137856,-2.239976434,P,3.962173055,3.962173055,5.492738163,0.06416039996,0.1795823296,False,False,False
hezron,0,0,5,5,0,0,0.7536703747,0,0,1,1.061929959,1.051225371,2.88684467,-1.465200238,-1.450583623,0.5514265114,-1.568732759,-1.550199991,3.009449669,-1.722196621,-1.702615323,3.962173055,-0.01461631348,0,-2.016754169,-2.259557732,-2.002137856,-2.239976434,P,3.962173055,3.962173055,5.492738163,0.06416039996,0.1795823296,False,False,False
uzziel,0,0,5,5,0,0,0.7536703747,0,0,1,1.061929959,1.051225371,2.88684467,-1.465200238,-1.450583623,0.5514265114,-1.568732759,-1.550199991,3.009449669,-1.722196621,-1.702615323,3.962173055,-0.01461631348,0,-2.016754169,-2.259557732,-2.002137856,-2.239976434,P,3.962173055,3.962173055,5.492738163,0.06416039996,0.1795823296,False,False,False
seventy-five,0,0,5,5,0,0,0.7536703747,0,0,1,1.061929959,1.051225371,2.88684467,-1.465200238,-1.450583623,0.5514265114,-1.568732759,-1.550199991,3.009449669,-1.722196621,-1.702615323,3.962173055,-0.01461631348,0,-2.016754169,-2.259557732,-2.002137856,-2.239976434,P,3.962173055,3.962173055,5.492738163,0.06416039996,0.1795823296,False,False,False
walls,0,0,5,5,0,0,0.7536703747,0,0,1,1.061929959,1.051225371,2.88684467,-1.465200238,-1.450583623,0.5514265114,-1.568732759,-1.550199991,3.009449669,-1.722196621,-1.702615323,3.962173055,-0.01461631348,0,-2.016754169,-2.259557732,-2.002137856,-2.239976434,P,3.962173055,3.962173055,5.492738163,0.06416039996,0.1795823296,False,False,False
shedeur,0,0,5,5,0,0,0.7536703747,0,0,1,1.061929959,1.051225371,2.88684467,-1.465200238,-1.450583623,0.5514265114,-1.568732759,-1.550199991,3.009449669,-1.722196621,-1.702615323,3.962173055,-0.01461631348,0,-2.016754169,-2.259557732,-2.002137856,-2.239976434,P,3.962173055,3.962173055,5.492738163,0.06416039996,0.1795823296,False,False,False
ochran,0,0,5,5,0,0,0.7536703747,0,0,1,1.061929959,1.051225371,2.88684467,-1.465200238,-1.450583623,0.5514265114,-1.568732759,-1.550199991,3.009449669,-1.722196621,-1.702615323,3.962173055,-0.01461631348,0,-2.016754169,-2.259557732,-2.002137856,-2.239976434,P,3.962173055,3.962173055,5.492738163,0.06416039996,0.1795823296,False,False,False
molech,0,0,5,5,0,0,0.7536703747,0,0,1,1.061929959,1.051225371,2.88684467,-1.465200238,-1.450583623,0.5514265114,-1.568732759,-1.550199991,3.009449669,-1.722196621,-1.702615323,3.962173055,-0.01461631348,0,-2.016754169,-2.259557732,-2.002137856,-2.239976434,P,3.962173055,3.962173055,5.492738163,0.06416039996,0.1795823296,False,False,False
ahira,0,0,5,5,0,0,0.7536703747,0,0,1,1.061929959,1.051225371,2.88684467,-1.465200238,-1.450583623,0.5514265114,-1.568732759,-1.550199991,3.009449669,-1.722196621,-1.702615323,3.962173055,-0.01461631348,0,-2.016754169,-2.259557732,-2.002137856,-2.239976434,P,3.962173055,3.962173055,5.492738163,0.06416039996,0.1795823296,False,False,False
pomegranate,0,0,5,5,0,0,0.7536703747,0,0,1,1.061929959,1.051225371,2.88684467,-1.465200238,-1.450583623,0.5514265114,-1.568732759,-1.550199991,3.009449669,-1.722196621,-1.702615323,3.962173055,-0.01461631348,0,-2.016754169,-2.259557732,-2.002137856,-2.239976434,P,3.962173055,3.962173055,5.492738163,0.06416039996,0.1795823296,False,False,False
image,0,0,5,5,0,0,0.7536703747,0,0,1,1.061929959,1.051225371,2.88684467,-1.465200238,-1.450583623,0.5514265114,-1.568732759,-1.550199991,3.009449669,-1.722196621,-1.702615323,3.962173055,-0.01461631348,0,-2.016754169,-2.259557732,-2.002137856,-2.239976434,P,3.962173055,3.962173055,5.492738163,0.06416039996,0.1795823296,False,False,False
continual,0,0,5,5,0,0,0.7536703747,0,0,1,1.061929959,1.051225371,2.88684467,-1.465200238,-1.450583623,0.5514265114,-1.568732759,-1.550199991,3.009449669,-1.722196621,-1.702615323,3.962173055,-0.01461631348,0,-2.016754169,-2.259557732,-2.002137856,-2.239976434,P,3.962173055,3.962173055,5.492738163,0.06416039996,0.1795823296,False,False,False
rash,0,0,5,5,0,0,0.7536703747,0,0,1,1.061929959,1.051225371,2.88684467,-1.465200238,-1.450583623,0.5514265114,-1.568732759,-1.550199991,3.009449669,-1.722196621,-1.702615323,3.962173055,-0.01461631348,0,-2.016754169,-2.259557732,-2.002137856,-2.239976434,P,3.962173055,3.962173055,5.492738163,0.06416039996,0.1795823296,False,False,False
kohathite,0,0,5,5,0,0,0.7536703747,0,0,1,1.061929959,1.051225371,2.88684467,-1.465200238,-1.450583623,0.5514265114,-1.568732759,-1.550199991,3.009449669,-1.722196621,-1.702615323,3.962173055,-0.01461631348,0,-2.016754169,-2.259557732,-2.002137856,-2.239976434,P,3.962173055,3.962173055,5.492738163,0.06416039996,0.1795823296,False,False,False
opening,0,0,5,5,0,0,0.7536703747,0,0,1,1.061929959,1.051225371,2.88684467,-1.465200238,-1.450583623,0.5514265114,-1.568732759,-1.550199991,3.009449669,-1.722196621,-1.702615323,3.962173055,-0.01461631348,0,-2.016754169,-2.259557732,-2.002137856,-2.239976434,P,3.962173055,3.962173055,5.492738163,0.06416039996,0.1795823296,False,False,False
whore,0,0,5,5,0,0,0.7536703747,0,0,1,1.061929959,1.051225371,2.88684467,-1.465200238,-1.450583623,0.5514265114,-1.568732759,-1.550199991,3.009449669,-1.722196621,-1.702615323,3.962173055,-0.01461631348,0,-2.016754169,-2.259557732,-2.002137856,-2.239976434,P,3.962173055,3.962173055,5.492738163,0.06416039996,0.1795823296,False,False,False
glo,0,0,5,5,0,0,0.7536703747,0,0,1,1.061929959,1.051225371,2.88684467,-1.465200238,-1.450583623,0.5514265114,-1.568732759,-1.550199991,3.009449669,-1.722196621,-1.702615323,3.962173055,-0.01461631348,0,-2.016754169,-2.259557732,-2.002137856,-2.239976434,P,3.962173055,3.962173055,5.492738163,0.06416039996,0.1795823296,False,True,False
sanctify,0,0,5,5,0,0,0.7536703747,0,0,1,1.061929959,1.051225371,2.88684467,-1.465200238,-1.450583623,0.5514265114,-1.568732759,-1.550199991,3.009449669,-1.722196621,-1.702615323,3.962173055,-0.01461631348,0,-2.016754169,-2.259557732,-2.002137856,-2.239976434,P,3.962173055,3.962173055,5.492738163,0.06416039996,0.1795823296,False,False,False
elishama,0,0,5,5,0,0,0.7536703747,0,0,1,1.061929959,1.051225371,2.88684467,-1.465200238,-1.450583623,0.5514265114,-1.568732759,-1.550199991,3.009449669,-1.722196621,-1.702615323,3.962173055,-0.01461631348,0,-2.016754169,-2.259557732,-2.002137856,-2.239976434,P,3.962173055,3.962173055,5.492738163,0.06416039996,0.1795823296,False,False,False
meet,0,0,5,5,0,0,0.7536703747,0,0,1,1.061929959,1.051225371,2.88684467,-1.465200238,-1.450583623,0.5514265114,-1.568732759,-1.550199991,3.009449669,-1.722196621,-1.702615323,3.962173055,-0.01461631348,0,-2.016754169,-2.259557732,-2.002137856,-2.239976434,P,3.962173055,3.962173055,5.492738163,0.06416039996,0.1795823296,False,False,False
